Voltage (V),Current (A)
11.040000000000001,4.348959e-06
11.05,4.356842e-06
11.06,4.358677e-06
11.07,4.364195e-06
11.08,4.359494e-06
11.09,4.366187e-06
11.1,4.365416e-06
11.11,4.370957e-06
11.120000000000001,4.368505e-06
11.13,4.369979e-06
11.14,4.368237e-06
11.15,4.375292e-06
11.16,4.37879e-06
11.17,4.379259e-06
11.18,4.376147e-06
11.19,4.377615e-06
11.200000000000001,4.379766e-06
11.21,4.380774e-06
11.22,4.382475e-06
11.23,4.38567e-06
11.24,4.385985e-06
11.25,4.384384e-06
11.26,4.394249e-06
11.27,4.398041e-06
11.28,4.403032e-06
11.290000000000001,4.402203e-06
11.3,4.396486e-06
11.31,4.389259e-06
11.32,4.386857e-06
11.33,4.385838e-06
11.34,4.38419e-06
11.35,4.381901e-06
11.36,4.385071e-06
11.370000000000001,4.388404e-06
11.38,4.387334e-06
11.39,4.392914e-06
11.4,4.388586e-06
11.41,4.395058e-06
11.42,4.391004e-06
11.43,4.396165e-06
11.44,4.406469e-06
11.450000000000001,4.404951e-06
11.46,4.4035e-06
11.47,4.401159e-06
11.48,4.408097e-06
11.49,4.412727e-06
11.5,4.404656e-06
11.51,4.417395e-06
11.52,4.41307e-06
11.53,4.416459e-06
11.540000000000001,4.422508e-06
11.55,4.42633e-06
11.56,4.428377e-06
11.57,4.4239e-06
11.58,4.425844e-06
11.59,4.422299e-06
11.6,4.414524e-06
11.61,4.41458e-06
11.620000000000001,4.419887e-06
11.63,4.412851e-06
11.64,4.417123e-06
11.65,4.423637e-06
11.66,4.42475e-06
11.67,4.430806e-06
11.68,4.424558e-06
11.69,4.419318e-06
11.700000000000001,4.42351e-06
11.71,4.420127e-06
11.72,4.414716e-06
11.73,4.41394e-06
11.74,4.415529e-06
11.75,4.417464e-06
11.76,4.411455e-06
11.77,4.410219e-06
11.78,4.40779e-06
11.790000000000001,4.415557e-06
11.8,4.411729e-06
11.81,4.41781e-06
11.82,4.415916e-06
11.83,4.415004e-06
11.84,4.421161e-06
11.85,4.421767e-06
11.86,4.425317e-06
11.870000000000001,4.42154e-06
11.88,4.430043e-06
11.89,4.42684e-06
11.9,4.428413e-06
11.91,4.429769e-06
11.92,4.436001e-06
11.93,4.442763e-06
11.94,4.44024e-06
11.950000000000001,4.443079e-06
11.96,4.441881e-06
11.97,4.453282e-06
11.98,4.450602e-06
11.99,4.447013e-06
12.0,4.45184e-06
12.01,4.44809e-06
12.02,4.453054e-06
12.030000000000001,4.457616e-06
12.040000000000001,4.461629e-06
12.05,4.456001e-06
12.06,4.459716e-06
12.07,4.459077e-06
12.08,4.458082e-06
12.09,4.459996e-06
12.1,4.46013e-06
12.11,4.458454e-06
12.120000000000001,4.454119e-06
12.13,4.457193e-06
12.14,4.458124e-06
12.15,4.459641e-06
12.16,4.465241e-06
12.17,4.46848e-06
12.18,4.475389e-06
12.19,4.46594e-06
12.200000000000001,4.466332e-06
12.21,4.478541e-06
12.22,4.471361e-06
12.23,4.47694e-06
12.24,4.480662e-06
12.25,4.477973e-06
12.26,4.482677e-06
12.27,4.482295e-06
12.280000000000001,4.477482e-06
12.290000000000001,4.480941e-06
12.3,4.480109e-06
12.31,4.484315e-06
12.32,4.485272e-06
12.33,4.491209e-06
12.34,4.490948e-06
12.35,4.507075e-06
12.36,4.506433e-06
12.370000000000001,4.509165e-06
12.38,4.521802e-06
12.39,4.52172e-06
12.4,4.523356e-06
12.41,4.525616e-06
12.42,4.527126e-06
12.43,4.536656e-06
12.44,4.537638e-06
12.450000000000001,4.545522e-06
12.46,4.541882e-06
12.47,4.547481e-06
12.48,4.552788e-06
12.49,4.558642e-06
12.5,4.562678e-06
12.51,4.565377e-06
12.52,4.568214e-06
12.530000000000001,4.573566e-06
12.540000000000001,4.582661e-06
12.55,4.580616e-06
12.56,4.585432e-06
12.57,4.598036e-06
12.58,4.582706e-06
12.59,4.595057e-06
12.6,4.599603e-06
12.61,4.601753e-06
12.620000000000001,4.605343e-06
12.63,4.608258e-06
12.64,4.61681e-06
12.65,4.623226e-06
12.66,4.620112e-06
12.67,4.625032e-06
12.68,4.623932e-06
12.69,4.637771e-06
12.700000000000001,4.644732e-06
12.71,4.642187e-06
12.72,4.645447e-06
12.73,4.647035e-06
12.74,4.649092e-06
12.75,4.656959e-06
12.76,4.659452e-06
12.77,4.664399e-06
12.780000000000001,4.671829e-06
12.790000000000001,4.681005e-06
12.8,4.685925e-06
12.81,4.692e-06
12.82,4.698465e-06
12.83,4.709792e-06
12.84,4.709981e-06
12.85,4.721366e-06
12.86,4.723131e-06
12.870000000000001,4.720499e-06
12.88,4.728147e-06
12.89,4.733025e-06
12.9,4.739473e-06
12.91,4.741056e-06
12.92,4.739706e-06
12.93,4.745208e-06
12.94,4.75077e-06
12.950000000000001,4.753861e-06
12.96,4.762374e-06
12.97,4.760572e-06
12.98,4.768985e-06
12.99,4.765949e-06
13.0,4.774821e-06
13.01,4.781483e-06
13.02,4.786749e-06
13.030000000000001,4.793997e-06
13.040000000000001,4.79508e-06
13.05,4.804998e-06
13.06,4.811383e-06
13.07,4.80862e-06
13.08,4.811912e-06
13.09,4.819311e-06
13.1,4.829794e-06
13.11,4.828423e-06
13.120000000000001,4.835034e-06
13.13,4.832118e-06
13.14,4.829642e-06
13.15,4.837837e-06
13.16,4.834399e-06
13.17,4.840819e-06
13.18,4.840127e-06
13.19,4.84491e-06
13.200000000000001,4.848847e-06
13.21,4.849102e-06
13.22,4.844168e-06
13.23,4.841634e-06
13.24,4.848741e-06
13.25,4.857643e-06
13.26,4.879078e-06
13.27,4.867352e-06
13.280000000000001,4.872896e-06
13.290000000000001,4.87199e-06
13.3,4.8743e-06
13.31,4.884473e-06
13.32,4.895493e-06
13.33,4.89228e-06
13.34,4.89115e-06
13.35,4.890682e-06
13.36,4.893143e-06
13.370000000000001,4.892538e-06
13.38,4.900202e-06
13.39,4.897352e-06
13.4,4.898942e-06
13.41,4.908819e-06
13.42,4.913538e-06
13.43,4.922518e-06
13.44,4.932227e-06
13.450000000000001,4.934798e-06
13.46,4.933581e-06
13.47,4.938526e-06
13.48,4.941727e-06
13.49,4.948756e-06
13.5,4.951405e-06
13.51,4.94621e-06
13.52,4.947168e-06
13.530000000000001,4.94894e-06
13.540000000000001,4.959321e-06
13.55,4.958826e-06
13.56,4.955871e-06
13.57,4.953502e-06
13.58,4.961809e-06
13.59,4.974667e-06
13.6,4.971225e-06
13.61,4.973161e-06
13.620000000000001,4.975164e-06
13.63,4.97143e-06
13.64,4.977685e-06
13.65,4.988705e-06
13.66,4.979065e-06
13.67,4.987289e-06
13.68,4.996291e-06
13.69,4.978868e-06
13.700000000000001,4.97675e-06
13.71,4.997535e-06
13.72,4.981361e-06
13.73,4.994341e-06
13.74,4.996749e-06
13.75,5.001012e-06
13.76,4.999031e-06
13.77,5.001966e-06
13.780000000000001,5.001837e-06
13.790000000000001,4.998758e-06
13.8,5.000155e-06
13.81,4.996674e-06
13.82,5.007133e-06
13.83,5.006594e-06
13.84,5.018003e-06
13.85,5.017666e-06
13.86,5.015068e-06
13.870000000000001,5.031321e-06
13.88,5.022634e-06
13.89,5.025118e-06
13.9,5.032255e-06
13.91,5.035762e-06
13.92,5.036374e-06
13.93,5.04402e-06
13.94,5.043337e-06
13.950000000000001,5.046235e-06
13.96,5.045544e-06
13.97,5.054397e-06
13.98,5.056352e-06
13.99,5.059722e-06
14.0,5.054811e-06
14.01,5.064243e-06
14.02,5.072905e-06
14.030000000000001,5.076872e-06
14.040000000000001,5.079927e-06
14.05,5.073525e-06
14.06,5.074055e-06
14.07,5.074017e-06
14.08,5.067894e-06
14.09,5.069364e-06
14.1,5.071287e-06
14.11,5.073691e-06
14.120000000000001,5.071733e-06
14.13,5.072937e-06
14.14,5.0802e-06
14.15,5.084555e-06
14.16,5.074073e-06
14.17,5.076789e-06
14.18,5.085555e-06
14.19,5.083064e-06
14.200000000000001,5.079561e-06
14.21,5.082273e-06
14.22,5.084273e-06
14.23,5.08221e-06
14.24,5.083414e-06
14.25,5.085093e-06
14.26,5.079208e-06
14.27,5.079673e-06
14.280000000000001,5.079674e-06
14.290000000000001,5.084471e-06
14.3,5.083777e-06
14.31,5.078503e-06
14.32,5.085209e-06
14.33,5.08636e-06
14.34,5.086519e-06
14.35,5.094338e-06
14.36,5.094069e-06
14.370000000000001,5.095509e-06
14.38,5.104467e-06
14.39,5.10358e-06
14.4,5.103644e-06
14.41,5.102512e-06
14.42,5.10413e-06
14.43,5.101559e-06
14.44,5.098309e-06
14.450000000000001,5.098182e-06
14.46,5.102812e-06
14.47,5.106938e-06
14.48,5.108642e-06
14.49,5.106956e-06
14.5,5.11152e-06
14.51,5.11018e-06
14.52,5.10679e-06
14.530000000000001,5.107623e-06
14.540000000000001,5.109504e-06
14.55,5.100292e-06
14.56,5.107487e-06
14.57,5.101462e-06
14.58,5.107952e-06
14.59,5.118562e-06
14.6,5.119088e-06
14.61,5.109306e-06
14.620000000000001,5.113486e-06
14.63,5.113514e-06
14.64,5.111695e-06
14.65,5.121679e-06
14.66,5.121319e-06
14.67,5.118001e-06
14.68,5.117546e-06
14.69,5.111142e-06
14.700000000000001,5.116022e-06
14.71,5.127038e-06
14.72,5.125504e-06
14.73,5.122628e-06
14.74,5.116514e-06
14.75,5.120574e-06
14.76,5.127009e-06
14.77,5.125495e-06
14.780000000000001,5.123934e-06
14.790000000000001,5.118357e-06
14.8,5.117421e-06
14.81,5.124825e-06
14.82,5.129089e-06
14.83,5.125613e-06
14.84,5.129288e-06
14.85,5.128072e-06
14.86,5.133974e-06
14.870000000000001,5.126541e-06
14.88,5.13057e-06
14.89,5.121829e-06
14.9,5.121228e-06
14.91,5.12302e-06
14.92,5.131106e-06
14.93,5.131805e-06
14.94,5.140542e-06
14.950000000000001,5.141825e-06
14.96,5.13845e-06
14.97,5.140132e-06
14.98,5.141307e-06
14.99,5.144539e-06
15.0,5.143988e-06
15.01,5.134172e-06
15.02,5.135447e-06
15.030000000000001,5.139682e-06
15.040000000000001,5.133271e-06
15.05,5.135821e-06
15.06,5.12803e-06
15.07,5.131535e-06
15.08,5.13629e-06
15.09,5.129236e-06
15.1,5.126829e-06
15.11,5.110542e-06
15.120000000000001,5.073727e-06
15.13,4.930539e-06
15.14,5.128942e-06
15.15,5.050556e-06
15.16,5.19602e-06
15.17,5.279713e-06
15.18,5.179766e-06
15.19,5.140312e-06
15.200000000000001,5.139564e-06
15.21,5.162765e-06
15.22,5.13907e-06
15.23,5.135322e-06
15.24,5.132408e-06
15.25,5.128547e-06
15.26,5.14188e-06
15.27,5.140617e-06
15.280000000000001,5.137354e-06
15.290000000000001,5.147484e-06
15.3,5.159663e-06
15.31,5.168131e-06
15.32,5.156096e-06
15.33,5.155572e-06
15.34,5.162537e-06
15.35,5.162134e-06
15.36,5.175198e-06
15.370000000000001,5.169195e-06
15.38,5.1668e-06
15.39,5.161691e-06
15.4,5.160478e-06
15.41,5.162551e-06
15.42,5.161937e-06
15.43,5.160004e-06
15.44,5.16505e-06
15.450000000000001,5.159836e-06
15.46,5.17017e-06
15.47,5.173452e-06
15.48,5.179108e-06
15.49,5.179738e-06
15.5,5.178587e-06
15.51,5.184252e-06
15.52,5.177505e-06
15.530000000000001,5.179545e-06
15.540000000000001,5.180324e-06
15.55,5.180339e-06
15.56,5.180666e-06
15.57,5.187695e-06
15.58,5.177903e-06
15.59,5.180501e-06
15.6,5.173251e-06
15.610000000000001,5.17847e-06
15.620000000000001,5.178965e-06
15.63,5.185077e-06
15.64,5.174714e-06
15.65,5.179939e-06
15.66,5.181307e-06
15.67,5.187198e-06
15.68,5.193348e-06
15.69,5.205731e-06
15.700000000000001,5.206627e-06
15.71,5.209184e-06
15.72,5.202912e-06
15.73,5.223496e-06
15.74,5.216354e-06
15.75,5.215262e-06
15.76,5.215054e-06
15.77,5.223091e-06
15.780000000000001,5.223576e-06
15.790000000000001,5.229777e-06
15.8,5.232312e-06
15.81,5.244349e-06
15.82,5.242886e-06
15.83,5.249272e-06
15.84,5.248821e-06
15.85,5.246345e-06
15.860000000000001,5.245681e-06
15.870000000000001,5.253052e-06
15.88,5.259764e-06
15.89,5.262297e-06
15.9,5.264585e-06
15.91,5.274135e-06
15.92,5.269233e-06
15.93,5.275603e-06
15.94,5.275459e-06
15.950000000000001,5.275245e-06
15.96,5.275584e-06
15.97,5.27405e-06
15.98,5.284886e-06
15.99,5.282702e-06
16.0,5.280617e-06
16.01,5.293643e-06
16.0,5.279215e-06
15.99,5.274777e-06
15.98,5.274138e-06
15.97,5.272584e-06
15.96,5.264681e-06
15.950000000000001,5.253958e-06
15.940000000000001,5.248215e-06
15.930000000000001,5.240564e-06
15.920000000000002,5.240799e-06
15.910000000000002,5.234144e-06
15.900000000000002,5.230068e-06
15.890000000000002,5.230363e-06
15.880000000000003,5.225339e-06
15.870000000000003,5.21869e-06
15.860000000000003,5.216218e-06
15.850000000000003,5.206507e-06
15.840000000000003,5.20459e-06
15.830000000000004,5.205226e-06
15.820000000000004,5.202657e-06
15.810000000000004,5.202603e-06
15.800000000000004,5.193565e-06
15.790000000000004,5.192051e-06
15.780000000000005,5.176979e-06
15.770000000000005,5.189422e-06
15.760000000000005,5.172179e-06
15.750000000000005,5.16955e-06
15.740000000000006,5.167018e-06
15.730000000000006,5.158157e-06
15.720000000000006,5.157005e-06
15.710000000000006,5.153825e-06
15.700000000000006,5.154071e-06
15.690000000000007,5.147025e-06
15.680000000000007,5.145885e-06
15.670000000000007,5.140012e-06
15.660000000000007,5.135005e-06
15.650000000000007,5.129291e-06
15.640000000000008,5.123171e-06
15.630000000000008,5.110308e-06
15.620000000000008,5.104554e-06
15.610000000000008,5.099149e-06
15.600000000000009,5.100381e-06
15.590000000000009,5.094174e-06
15.580000000000009,5.101331e-06
15.57000000000001,5.072086e-06
15.56000000000001,5.072002e-06
15.55000000000001,5.05935e-06
15.54000000000001,5.057983e-06
15.53000000000001,5.055687e-06
15.52000000000001,5.051526e-06
15.51000000000001,5.041203e-06
15.50000000000001,5.035648e-06
15.49000000000001,5.028442e-06
15.480000000000011,5.023286e-06
15.470000000000011,5.025592e-06
15.460000000000012,5.017146e-06
15.450000000000012,5.01017e-06
15.440000000000012,5.005758e-06
15.430000000000012,5.004513e-06
15.420000000000012,4.99887e-06
15.410000000000013,4.996434e-06
15.400000000000013,4.992663e-06
15.390000000000013,4.994754e-06
15.380000000000013,4.99128e-06
15.370000000000013,4.987088e-06
15.360000000000014,4.988305e-06
15.350000000000014,4.983615e-06
15.340000000000014,4.974741e-06
15.330000000000014,4.968416e-06
15.320000000000014,4.96503e-06
15.310000000000015,4.963159e-06
15.300000000000015,4.95061e-06
15.290000000000015,4.945533e-06
15.280000000000015,4.951246e-06
15.270000000000016,4.938362e-06
15.260000000000016,4.947967e-06
15.250000000000016,4.940117e-06
15.240000000000016,4.934484e-06
15.230000000000016,4.929834e-06
15.220000000000017,4.922645e-06
15.210000000000017,4.918882e-06
15.200000000000017,4.913993e-06
15.190000000000017,4.909517e-06
15.180000000000017,4.906581e-06
15.170000000000018,4.902827e-06
15.160000000000018,4.903828e-06
15.150000000000018,4.896677e-06
15.140000000000018,4.895985e-06
15.130000000000019,4.891784e-06
15.120000000000019,4.890455e-06
15.110000000000019,4.891766e-06
15.10000000000002,4.879003e-06
15.09000000000002,4.873712e-06
15.08000000000002,4.873356e-06
15.07000000000002,4.86458e-06
15.06000000000002,4.863112e-06
15.05000000000002,4.854403e-06
15.04000000000002,4.854829e-06
15.03000000000002,4.855268e-06
15.020000000000021,4.845819e-06
15.010000000000021,4.845793e-06
15.000000000000021,4.839736e-06
14.990000000000022,4.837445e-06
14.980000000000022,4.833605e-06
14.970000000000022,4.827618e-06
14.960000000000022,4.827275e-06
14.950000000000022,4.815181e-06
14.940000000000023,4.810537e-06
14.930000000000023,4.810321e-06
14.920000000000023,4.80976e-06
14.910000000000023,4.800628e-06
14.900000000000023,4.801988e-06
14.890000000000024,4.790348e-06
14.880000000000024,4.784991e-06
14.870000000000024,4.779449e-06
14.860000000000024,4.775313e-06
14.850000000000025,4.773159e-06
14.840000000000025,4.773881e-06
14.830000000000025,4.764878e-06
14.820000000000025,4.76092e-06
14.810000000000025,4.757349e-06
14.800000000000026,4.749239e-06
14.790000000000026,4.740727e-06
14.780000000000026,4.739874e-06
14.770000000000026,4.731695e-06
14.760000000000026,4.725392e-06
14.750000000000027,4.720736e-06
14.740000000000027,4.717504e-06
14.730000000000027,4.705728e-06
14.720000000000027,4.683825e-06
14.710000000000027,4.701431e-06
14.700000000000028,4.711264e-06
14.690000000000028,4.717639e-06
14.680000000000028,4.701623e-06
14.670000000000028,4.697319e-06
14.660000000000029,4.690135e-06
14.650000000000029,4.683222e-06
14.640000000000029,4.675331e-06
14.63000000000003,4.67368e-06
14.62000000000003,4.667164e-06
14.61000000000003,4.663965e-06
14.60000000000003,4.662522e-06
14.59000000000003,4.653534e-06
14.58000000000003,4.652216e-06
14.57000000000003,4.646493e-06
14.56000000000003,4.640661e-06
14.550000000000031,4.637265e-06
14.540000000000031,4.633917e-06
14.530000000000031,4.62362e-06
14.520000000000032,4.618999e-06
14.510000000000032,4.619512e-06
14.500000000000032,4.615423e-06
14.490000000000032,4.610258e-06
14.480000000000032,4.609031e-06
14.470000000000033,4.608182e-06
14.460000000000033,4.604334e-06
14.450000000000033,4.602919e-06
14.440000000000033,4.596369e-06
14.430000000000033,4.596614e-06
14.420000000000034,4.597201e-06
14.410000000000034,4.597288e-06
14.400000000000034,4.593272e-06
14.390000000000034,4.585041e-06
14.380000000000035,4.577912e-06
14.370000000000035,4.575564e-06
14.360000000000035,4.57034e-06
14.350000000000035,4.565757e-06
14.340000000000035,4.554329e-06
14.330000000000036,4.556179e-06
14.320000000000036,4.551698e-06
14.310000000000036,4.544745e-06
14.300000000000036,4.541343e-06
14.290000000000036,4.541494e-06
14.280000000000037,4.537572e-06
14.270000000000037,4.529682e-06
14.260000000000037,4.5335e-06
14.250000000000037,4.524035e-06
14.240000000000038,4.517414e-06
14.230000000000038,4.511769e-06
14.220000000000038,4.484115e-06
14.210000000000038,4.484487e-06
14.200000000000038,4.407658e-06
14.190000000000039,4.438089e-06
14.180000000000039,4.503914e-06
14.170000000000039,4.518456e-06
14.16000000000004,4.474124e-06
14.15000000000004,4.456968e-06
14.14000000000004,4.463287e-06
14.13000000000004,4.525576e-06
14.12000000000004,4.471548e-06
14.11000000000004,4.44441e-06
14.10000000000004,4.413118e-06
14.09000000000004,4.462947e-06
14.080000000000041,4.459848e-06
14.070000000000041,4.464116e-06
14.060000000000041,4.447512e-06
14.050000000000042,4.467272e-06
14.040000000000042,4.4473e-06
14.030000000000042,4.432966e-06
14.020000000000042,4.427489e-06
14.010000000000042,4.437149e-06
14.000000000000043,4.426892e-06
13.990000000000043,4.423734e-06
13.980000000000043,4.41726e-06
13.970000000000043,4.417864e-06
13.960000000000043,4.419858e-06
13.950000000000044,4.407615e-06
13.940000000000044,4.405224e-06
13.930000000000044,4.400811e-06
13.920000000000044,4.398531e-06
13.910000000000045,4.393224e-06
13.900000000000045,4.389534e-06
13.890000000000045,4.386464e-06
13.880000000000045,4.379866e-06
13.870000000000045,4.375886e-06
13.860000000000046,4.369309e-06
13.850000000000046,4.36801e-06
13.840000000000046,4.369886e-06
13.830000000000046,4.361571e-06
13.820000000000046,4.364428e-06
13.810000000000047,4.358768e-06
13.800000000000047,4.354891e-06
13.790000000000047,4.35163e-06
13.780000000000047,4.350424e-06
13.770000000000048,4.345032e-06
13.760000000000048,4.343735e-06
13.750000000000048,4.338581e-06
13.740000000000048,4.332018e-06
13.730000000000048,4.330242e-06
13.720000000000049,4.320932e-06
13.710000000000049,4.319666e-06
13.700000000000049,4.311126e-06
13.69000000000005,4.303138e-06
13.68000000000005,4.306763e-06
13.67000000000005,4.296724e-06
13.66000000000005,4.290202e-06
13.65000000000005,4.29008e-06
13.64000000000005,4.283422e-06
13.63000000000005,4.281513e-06
13.62000000000005,4.285445e-06
13.610000000000051,4.279057e-06
13.600000000000051,4.266997e-06
13.590000000000051,4.262592e-06
13.580000000000052,4.256368e-06
13.570000000000052,4.257295e-06
13.560000000000052,4.257465e-06
13.550000000000052,4.253067e-06
13.540000000000052,4.247376e-06
13.530000000000053,4.246268e-06
13.520000000000053,4.243415e-06
13.510000000000053,4.247653e-06
13.500000000000053,4.24636e-06
13.490000000000054,4.233907e-06
13.480000000000054,4.22807e-06
13.470000000000054,4.221971e-06
13.460000000000054,4.22171e-06
13.450000000000054,4.215145e-06
13.440000000000055,4.197731e-06
13.430000000000055,4.218587e-06
13.420000000000055,4.208349e-06
13.410000000000055,4.201733e-06
13.400000000000055,4.204475e-06
13.390000000000056,4.201433e-06
13.380000000000056,4.202389e-06
13.370000000000056,4.193542e-06
13.360000000000056,4.194699e-06
13.350000000000056,4.188527e-06
13.340000000000057,4.185327e-06
13.330000000000057,4.180149e-06
13.320000000000057,4.172726e-06
13.310000000000057,4.171392e-06
13.300000000000058,4.169312e-06
13.290000000000058,4.163965e-06
13.280000000000058,4.15925e-06
13.270000000000058,4.151851e-06
13.260000000000058,4.153219e-06
13.250000000000059,4.147887e-06
13.240000000000059,4.138851e-06
13.230000000000059,4.138658e-06
13.22000000000006,4.127591e-06
13.21000000000006,4.130867e-06
13.20000000000006,4.119784e-06
13.19000000000006,4.114525e-06
13.18000000000006,4.106053e-06
13.17000000000006,4.099597e-06
13.16000000000006,4.100581e-06
13.15000000000006,4.093516e-06
13.140000000000061,4.088125e-06
13.130000000000061,4.08713e-06
13.120000000000061,4.081991e-06
13.110000000000062,4.076435e-06
13.100000000000062,4.06812e-06
13.090000000000062,4.064017e-06
13.080000000000062,4.068507e-06
13.070000000000062,4.062995e-06
13.060000000000063,4.057543e-06
13.050000000000063,4.049049e-06
13.040000000000063,4.041581e-06
13.030000000000063,4.041667e-06
13.020000000000064,4.038932e-06
13.010000000000064,4.032923e-06
13.000000000000064,4.027898e-06
12.990000000000064,4.026194e-06
12.980000000000064,4.019826e-06
12.970000000000065,4.019756e-06
12.960000000000065,4.012796e-06
12.950000000000065,4.015553e-06
12.940000000000065,4.003163e-06
12.930000000000065,3.993599e-06
12.920000000000066,3.99184e-06
12.910000000000066,3.98494e-06
12.900000000000066,3.978552e-06
12.890000000000066,3.979917e-06
12.880000000000067,3.978275e-06
12.870000000000067,3.968509e-06
12.860000000000067,3.965778e-06
12.850000000000067,3.964326e-06
12.840000000000067,3.959095e-06
12.830000000000068,3.9536e-06
12.820000000000068,3.949986e-06
12.810000000000068,3.945438e-06
12.800000000000068,3.940496e-06
12.790000000000068,3.940039e-06
12.780000000000069,3.930303e-06
12.770000000000069,3.926474e-06
12.760000000000069,3.922852e-06
12.75000000000007,3.91619e-06
12.74000000000007,3.915097e-06
12.73000000000007,3.913998e-06
12.72000000000007,3.910249e-06
12.71000000000007,3.905744e-06
12.70000000000007,3.903439e-06
12.69000000000007,3.901764e-06
12.68000000000007,3.900842e-06
12.670000000000071,3.897267e-06
12.660000000000071,3.890025e-06
12.650000000000071,3.882269e-06
12.640000000000072,3.885125e-06
12.630000000000072,3.880518e-06
12.620000000000072,3.872442e-06
12.610000000000072,3.865824e-06
12.600000000000072,3.862955e-06
12.590000000000073,3.857169e-06
12.580000000000073,3.851508e-06
12.570000000000073,3.852917e-06
12.560000000000073,3.849583e-06
12.550000000000074,3.8424e-06
12.540000000000074,3.846596e-06
12.530000000000074,3.841238e-06
12.520000000000074,3.834036e-06
12.510000000000074,3.830381e-06
12.500000000000075,3.828646e-06
12.490000000000075,3.82595e-06
12.480000000000075,3.822974e-06
12.470000000000075,3.820166e-06
12.460000000000075,3.815685e-06
12.450000000000076,3.811106e-06
12.440000000000076,3.816066e-06
12.430000000000076,3.809468e-06
12.420000000000076,3.81212e-06
12.410000000000077,3.803695e-06
12.400000000000077,3.799654e-06
12.390000000000077,3.797477e-06
12.380000000000077,3.790001e-06
12.370000000000077,3.789905e-06
12.360000000000078,3.781036e-06
12.350000000000078,3.781165e-06
12.340000000000078,3.779669e-06
12.330000000000078,3.775019e-06
12.320000000000078,3.768478e-06
12.310000000000079,3.767591e-06
12.300000000000079,3.76583e-06
12.290000000000079,3.758679e-06
12.28000000000008,3.756644e-06
12.27000000000008,3.752867e-06
12.26000000000008,3.750285e-06
12.25000000000008,3.747404e-06
12.24000000000008,3.745891e-06
12.23000000000008,3.739978e-06
12.22000000000008,3.737232e-06
12.21000000000008,3.734648e-06
12.200000000000081,3.728954e-06
12.190000000000081,3.727112e-06
12.180000000000081,3.724469e-06
12.170000000000082,3.722889e-06
12.160000000000082,3.71852e-06
12.150000000000082,3.714474e-06
12.140000000000082,3.70864e-06
12.130000000000082,3.703322e-06
12.120000000000083,3.697982e-06
12.110000000000083,3.693983e-06
12.100000000000083,3.692955e-06
12.090000000000083,3.692936e-06
12.080000000000084,3.685662e-06
12.070000000000084,3.681959e-06
12.060000000000084,3.674515e-06
12.050000000000084,3.672993e-06
12.040000000000084,3.665958e-06
12.030000000000085,3.662533e-06
12.020000000000085,3.660591e-06
12.010000000000085,3.655877e-06
12.000000000000085,3.655806e-06
11.990000000000085,3.654489e-06
11.980000000000086,3.648851e-06
11.970000000000086,3.640949e-06
11.960000000000086,3.641586e-06
11.950000000000086,3.63427e-06
11.940000000000087,3.63523e-06
11.930000000000087,3.627131e-06
11.920000000000087,3.620973e-06
